membraneMarker,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,memERGIC,memERGICRabA,memERGICRabB,memERGICRabC,memERGICRabD,memERGICRabE,memGolgiMedial,memGolgiMedialRabA,memGolgiMedialRabB,memGolgiMedialRabC,memGolgiMedialRabD,memGolgiMedialRabE,memL,memLRabA,memLRabB,memLRabC,memLRabD,memLRabE,memLS,memLSRabA,memLSRabB,memLSRabC,memLSRabD,memLSRabE,memS,memSRabA,memSRabB,memSRabC,memSRabD,memSRabE,memTGN,memTGNRabA,memTGNRabB,memTGNRabC,memTGNRabD,memTGNRabE,memTub,memTubRabA,memTubRabB,memTubRabC,memTubRabD,memTubRabE,proton,protonRabA,protonRabB,protonRabC,protonRabD,protonRabE,solL,solLRabA,solLRabB,solLRabC,solLRabD,solLRabE,solS,solSRabA,solSRabB,solSRabC,solSRabD,solSRabE,solubleMarker,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,
0.0,0.901,0.07615,0.00762,0.00762,0.00762,0.0,0.80492,0.13004,0.0423,0.01505,0.00769,0.0,0.02831,0.01186,0.74024,0.21054,0.00906,0.0,0.901,0.07615,0.00762,0.00762,0.00762,0.0,0.901,0.07615,0.00762,0.00762,0.00762,0.04633,0.34085,0.24173,0.22417,0.12197,0.02494,0.04633,0.34085,0.24173,0.22417,0.12197,0.02494,0.99968,0.0,1.7E-4,5.0E-5,9.0E-5,0.0,0.03748,0.37063,0.2407,0.2163,0.11206,0.02283,0.0,0.901,0.07615,0.00762,0.00762,0.00762,0.03748,0.37063,0.2407,0.2163,0.11206,0.02283,0.0,0.01,0.01,0.95998,0.01,0.01,
0.0,0.91451,0.06217,0.00777,0.00777,0.00777,0.0,0.81703,0.11663,0.04376,0.01477,0.00781,0.0,0.02862,0.0172,0.69089,0.25232,0.01098,0.0,0.91451,0.06217,0.00777,0.00777,0.00777,0.0,0.91451,0.06217,0.00777,0.00777,0.00777,0.04854,0.34169,0.23529,0.22163,0.12725,0.02559,0.04854,0.34169,0.23529,0.22163,0.12725,0.02559,0.99977,0.0,1.0E-4,6.0E-5,6.0E-5,0.0,0.03931,0.37197,0.23385,0.21479,0.11663,0.02345,0.0,0.91451,0.06217,0.00777,0.00777,0.00777,0.03931,0.37197,0.23385,0.21479,0.11663,0.02345,0.0,0.00981,0.00981,0.95096,0.01962,0.00981,
0.0,0.91394,0.06259,0.00782,0.00782,0.00782,0.0,0.81791,0.1167,0.04322,0.01432,0.00785,0.0,0.02863,0.01646,0.71654,0.22379,0.01458,0.0,0.91394,0.06259,0.00782,0.00782,0.00782,0.0,0.91394,0.06259,0.00782,0.00782,0.00782,0.04966,0.34048,0.23603,0.22209,0.12428,0.02745,0.04966,0.34048,0.23603,0.22209,0.12428,0.02745,0.99979,0.0,9.0E-5,6.0E-5,5.0E-5,0.0,0.04023,0.37077,0.23482,0.21507,0.11392,0.02518,0.0,0.91394,0.06259,0.00782,0.00782,0.00782,0.04023,0.37077,0.23482,0.21507,0.11392,0.02518,0.0,0.01011,0.01011,0.95958,0.01011,0.01011,
0.0,0.8735,0.10418,0.00744,0.00744,0.00744,0.0,0.76728,0.16893,0.04022,0.01595,0.00761,0.0,0.02669,0.05746,0.66846,0.23763,0.00976,0.0,0.8735,0.10418,0.00744,0.00744,0.00744,0.0,0.8735,0.10418,0.00744,0.00744,0.00744,0.05126,0.31961,0.25351,0.21572,0.1334,0.0265,0.05126,0.31961,0.25351,0.21572,0.1334,0.0265,0.99981,0.0,4.0E-5,8.0E-5,5.0E-5,1.0E-5,0.04154,0.34857,0.25459,0.20817,0.1229,0.02422,0.0,0.8735,0.10418,0.00744,0.00744,0.00744,0.04154,0.34857,0.25459,0.20817,0.1229,0.02422,0.0,0.00841,0.06725,0.87391,0.04203,0.00841,
0.0,0.87529,0.09537,0.01467,0.00734,0.00734,0.0,0.76891,0.16344,0.04561,0.01443,0.00761,0.0,0.02698,0.04668,0.69475,0.21994,0.01164,0.0,0.87529,0.09537,0.01467,0.00734,0.00734,0.0,0.87529,0.09537,0.01467,0.00734,0.00734,0.05172,0.31806,0.25642,0.2142,0.13251,0.02708,0.05172,0.31806,0.25642,0.2142,0.13251,0.02708,0.99982,0.0,7.0E-5,4.0E-5,7.0E-5,0.0,0.04191,0.34712,0.25719,0.2075,0.12147,0.02481,0.0,0.87529,0.09537,0.01467,0.00734,0.00734,0.04191,0.34712,0.25719,0.2075,0.12147,0.02481,0.0,0.00893,0.05359,0.91068,0.01786,0.00893,
0.0,0.88608,0.07595,0.02278,0.00759,0.00759,0.0,0.77822,0.14218,0.05672,0.01456,0.00832,0.0,0.02776,0.03167,0.74761,0.18411,0.00885,0.0,0.88608,0.07595,0.02278,0.00759,0.00759,0.0,0.88608,0.07595,0.02278,0.00759,0.00759,0.05304,0.31706,0.24088,0.22985,0.13089,0.02828,0.05304,0.31706,0.24088,0.22985,0.13089,0.02828,0.99984,0.0,9.0E-5,2.0E-5,3.0E-5,3.0E-5,0.043,0.34652,0.24078,0.22351,0.12024,0.02596,0.0,0.88608,0.07595,0.02278,0.00759,0.00759,0.043,0.34652,0.24078,0.22351,0.12024,0.02596,0.0,0.00981,0.00981,0.96077,0.00981,0.00981,
0.0,0.91432,0.06231,0.00779,0.00779,0.00779,0.0,0.80486,0.13136,0.04145,0.01467,0.00766,0.0,0.02829,0.03029,0.7854,0.14724,0.00878,0.0,0.91432,0.06231,0.00779,0.00779,0.00779,0.0,0.91432,0.06231,0.00779,0.00779,0.00779,0.0532,0.32382,0.24458,0.22099,0.1301,0.02732,0.0532,0.32382,0.24458,0.22099,0.1301,0.02732,0.99984,0.0,8.0E-5,3.0E-5,0.0,4.0E-5,0.04312,0.35426,0.24408,0.21387,0.11978,0.02489,0.0,0.91432,0.06231,0.00779,0.00779,0.00779,0.04312,0.35426,0.24408,0.21387,0.11978,0.02489,0.0,0.01064,0.01064,0.95743,0.01064,0.01064,
0.0,0.91056,0.05962,0.01491,0.00745,0.00745,0.0,0.79902,0.13384,0.04481,0.01477,0.00755,0.0,0.02706,0.06081,0.83572,0.06878,0.00763,0.0,0.91056,0.05962,0.01491,0.00745,0.00745,0.0,0.91056,0.05962,0.01491,0.00745,0.00745,0.05355,0.31664,0.24937,0.22057,0.13051,0.02937,0.05355,0.31664,0.24937,0.22057,0.13051,0.02937,0.99987,0.0,1.0E-5,4.0E-5,5.0E-5,2.0E-5,0.0434,0.34697,0.24904,0.21351,0.12044,0.02664,0.0,0.91056,0.05962,0.01491,0.00745,0.00745,0.0434,0.34697,0.24904,0.21351,0.12044,0.02664,0.0,0.00827,0.0496,0.92559,0.00827,0.00827,
0.0,0.95168,0.02416,0.00805,0.00805,0.00805,0.0,0.83583,0.10382,0.03728,0.01505,0.00803,0.0,0.02872,0.0213,0.82711,0.11445,0.00841,0.0,0.95168,0.02416,0.00805,0.00805,0.00805,0.0,0.95168,0.02416,0.00805,0.00805,0.00805,0.05671,0.32368,0.24664,0.20967,0.13479,0.0285,0.05671,0.32368,0.24664,0.20967,0.13479,0.0285,0.99994,0.0,1.0E-5,2.0E-5,3.0E-5,0.0,0.04599,0.35542,0.24479,0.20354,0.1242,0.02606,0.0,0.95168,0.02416,0.00805,0.00805,0.00805,0.04599,0.35542,0.24479,0.20354,0.1242,0.02606,0.0,0.00901,0.00901,0.96395,0.00901,0.00901,
0.0,0.9228,0.05404,0.00772,0.00772,0.00772,0.0,0.81042,0.13061,0.03612,0.01501,0.00785,0.0,0.02811,0.02204,0.84646,0.09498,0.00841,0.0,0.9228,0.05404,0.00772,0.00772,0.00772,0.0,0.9228,0.05404,0.00772,0.00772,0.00772,0.05707,0.31173,0.26086,0.20552,0.13326,0.03155,0.05707,0.31173,0.26086,0.20552,0.13326,0.03155,0.99994,0.0,1.0E-5,2.0E-5,2.0E-5,2.0E-5,0.04627,0.34253,0.25998,0.19947,0.12318,0.02858,0.0,0.9228,0.05404,0.00772,0.00772,0.00772,0.04627,0.34253,0.25998,0.19947,0.12318,0.02858,0.0,0.00935,0.00935,0.9626,0.00935,0.00935,
0.0,0.95871,0.01651,0.00826,0.00826,0.00826,0.0,0.84197,0.09772,0.03684,0.01512,0.00835,0.0,0.02947,0.02179,0.77413,0.16434,0.01027,0.0,0.95871,0.01651,0.00826,0.00826,0.00826,0.0,0.95871,0.01651,0.00826,0.00826,0.00826,0.05707,0.31643,0.25559,0.20074,0.13697,0.03319,0.05707,0.31643,0.25559,0.20074,0.13697,0.03319,0.99994,0.0,1.0E-5,2.0E-5,2.0E-5,1.0E-5,0.04627,0.34845,0.25343,0.19568,0.12605,0.03012,0.0,0.95871,0.01651,0.00826,0.00826,0.00826,0.04627,0.34845,0.25343,0.19568,0.12605,0.03012,0.0,0.00962,0.00962,0.96152,0.00962,0.00962,
0.0,0.90285,0.07473,0.00747,0.00747,0.00747,0.0,0.79318,0.14836,0.03599,0.01474,0.00773,0.0,0.02882,0.02358,0.78481,0.15323,0.00955,0.0,0.90285,0.07473,0.00747,0.00747,0.00747,0.0,0.90285,0.07473,0.00747,0.00747,0.00747,0.05917,0.29637,0.27669,0.19797,0.13772,0.03208,0.05917,0.29637,0.27669,0.19797,0.13772,0.03208,0.99995,0.0,1.0E-5,3.0E-5,1.0E-5,0.0,0.04798,0.32648,0.27649,0.19299,0.12693,0.02913,0.0,0.90285,0.07473,0.00747,0.00747,0.00747,0.04798,0.32648,0.27649,0.19299,0.12693,0.02913,0.0,0.01053,0.01053,0.95788,0.01053,0.01053,
0.0,0.87013,0.09379,0.02164,0.00721,0.00721,0.0,0.75798,0.15364,0.06628,0.01443,0.00767,0.0,0.02422,0.02529,0.73518,0.19457,0.02074,0.0,0.87013,0.09379,0.02164,0.00721,0.00721,0.0,0.87013,0.09379,0.02164,0.00721,0.00721,0.06,0.28632,0.23034,0.24746,0.13766,0.03822,0.06,0.28632,0.23034,0.24746,0.13766,0.03822,0.99995,0.0,1.0E-5,0.0,3.0E-5,0.0,0.04864,0.3149,0.23183,0.24336,0.12651,0.03477,0.0,0.87013,0.09379,0.02164,0.00721,0.00721,0.04864,0.3149,0.23183,0.24336,0.12651,0.03477,0.0,0.01124,0.01124,0.95504,0.01124,0.01124,
0.0,0.91498,0.06183,0.00773,0.00773,0.00773,0.0,0.79637,0.12869,0.05228,0.01451,0.00814,0.0,0.01743,0.02377,0.75659,0.18349,0.01871,0.0,0.91498,0.06183,0.00773,0.00773,0.00773,0.0,0.91498,0.06183,0.00773,0.00773,0.00773,0.06085,0.28828,0.23365,0.24074,0.13978,0.0367,0.06085,0.28828,0.23365,0.24074,0.13978,0.0367,0.99995,0.0,0.0,1.0E-5,3.0E-5,0.0,0.04931,0.31838,0.23429,0.23607,0.12841,0.03354,0.0,0.91498,0.06183,0.00773,0.00773,0.00773,0.04931,0.31838,0.23429,0.23607,0.12841,0.03354,0.0,0.01177,0.01177,0.95292,0.01177,0.01177,
0.0,0.94277,0.0327,0.00818,0.00818,0.00818,0.0,0.82216,0.1048,0.05005,0.01455,0.00844,0.0,0.01642,0.04333,0.76414,0.15618,0.01993,0.0,0.94277,0.0327,0.00818,0.00818,0.00818,0.0,0.94277,0.0327,0.00818,0.00818,0.00818,0.06257,0.29277,0.22426,0.24095,0.14017,0.03927,0.06257,0.29277,0.22426,0.24095,0.14017,0.03927,0.99996,0.0,1.0E-5,2.0E-5,1.0E-5,0.0,0.05072,0.32379,0.22393,0.23641,0.12914,0.036,0.0,0.94277,0.0327,0.00818,0.00818,0.00818,0.05072,0.32379,0.22393,0.23641,0.12914,0.036,0.0,0.00962,0.03848,0.93267,0.00962,0.00962,
0.0,0.96652,0.00837,0.00837,0.00837,0.00837,0.0,0.83082,0.09384,0.05139,0.01567,0.00828,0.0,0.01737,0.04197,0.76345,0.163,0.0142,0.0,0.96652,0.00837,0.00837,0.00837,0.00837,0.0,0.96652,0.00837,0.00837,0.00837,0.00837,0.06647,0.2966,0.22081,0.23821,0.14289,0.03501,0.06647,0.2966,0.22081,0.23821,0.14289,0.03501,0.99996,0.0,1.0E-5,2.0E-5,0.0,1.0E-5,0.05397,0.32817,0.21963,0.23405,0.13216,0.03202,0.0,0.96652,0.00837,0.00837,0.00837,0.00837,0.05397,0.32817,0.21963,0.23405,0.13216,0.03202,0.0,0.01021,0.03062,0.93875,0.01021,0.01021,
0.0,0.95115,0.02443,0.00814,0.00814,0.00814,0.0,0.81637,0.10813,0.05216,0.01527,0.00806,0.0,0.01703,0.04225,0.79416,0.13761,0.00894,0.0,0.95115,0.02443,0.00814,0.00814,0.00814,0.0,0.95115,0.02443,0.00814,0.00814,0.00814,0.07067,0.2881,0.22708,0.2378,0.14641,0.02994,0.07067,0.2881,0.22708,0.2378,0.14641,0.02994,0.99997,0.0,1.0E-5,1.0E-5,1.0E-5,0.0,0.05745,0.31918,0.22658,0.23384,0.13551,0.02745,0.0,0.95115,0.02443,0.00814,0.00814,0.00814,0.05745,0.31918,0.22658,0.23384,0.13551,0.02745,0.0,0.00971,0.02914,0.94172,0.00971,0.00971,
0.0,0.9366,0.03963,0.00793,0.00793,0.00793,0.0,0.87928,0.05867,0.03944,0.01491,0.00771,0.0,0.01661,0.03488,0.80187,0.13752,0.00912,0.0,0.9366,0.03963,0.00793,0.00793,0.00793,0.0,0.9366,0.03963,0.00793,0.00793,0.00793,0.07154,0.28138,0.23279,0.23887,0.14199,0.03344,0.07154,0.28138,0.23279,0.23887,0.14199,0.03344,0.99997,0.0,1.0E-5,1.0E-5,1.0E-5,0.0,0.05815,0.31126,0.23333,0.23506,0.13157,0.03062,0.0,0.9366,0.03963,0.00793,0.00793,0.00793,0.05815,0.31126,0.23333,0.23506,0.13157,0.03062,0.0,0.01021,0.02042,0.94896,0.01021,0.01021,
0.0,0.95182,0.02409,0.00803,0.00803,0.00803,0.0,0.89297,0.04656,0.03688,0.01581,0.00777,0.0,0.01608,0.07384,0.73308,0.16071,0.01629,0.0,0.95182,0.02409,0.00803,0.00803,0.00803,0.0,0.95182,0.02409,0.00803,0.00803,0.00803,0.07355,0.28572,0.22582,0.22615,0.1516,0.03715,0.07355,0.28572,0.22582,0.22615,0.1516,0.03715,0.99998,0.0,0.0,0.0,0.0,1.0E-5,0.05991,0.3161,0.22666,0.22269,0.14078,0.03385,0.0,0.95182,0.02409,0.00803,0.00803,0.00803,0.05991,0.3161,0.22666,0.22269,0.14078,0.03385,0.0,0.0087,0.06959,0.87822,0.03479,0.0087,
0.0,0.96555,0.00861,0.00861,0.00861,0.00861,0.0,0.90616,0.03266,0.03716,0.01585,0.00817,0.0,0.016,0.0732,0.76638,0.12731,0.01712,0.0,0.96555,0.00861,0.00861,0.00861,0.00861,0.0,0.96555,0.00861,0.00861,0.00861,0.00861,0.07524,0.28779,0.22445,0.22257,0.15145,0.0385,0.07524,0.28779,0.22445,0.22257,0.15145,0.0385,0.99999,0.0,0.0,0.0,0.0,0.0,0.06131,0.31861,0.22493,0.21932,0.14067,0.03518,0.0,0.96555,0.00861,0.00861,0.00861,0.00861,0.06131,0.31861,0.22493,0.21932,0.14067,0.03518,0.0,0.00878,0.0702,0.88592,0.02633,0.00878,
0.0,0.88938,0.08849,0.00737,0.00737,0.00737,0.0,0.83288,0.10619,0.03892,0.01445,0.00756,0.0,0.01607,0.05293,0.75789,0.15376,0.01935,0.0,0.88938,0.08849,0.00737,0.00737,0.00737,0.0,0.88938,0.08849,0.00737,0.00737,0.00737,0.07861,0.26481,0.23238,0.23856,0.14729,0.03834,0.07861,0.26481,0.23238,0.23856,0.14729,0.03834,0.99999,0.0,0.0,0.0,0.0,0.0,0.0641,0.29299,0.23572,0.2356,0.13652,0.03509,0.0,0.88938,0.08849,0.00737,0.00737,0.00737,0.0641,0.29299,0.23572,0.2356,0.13652,0.03509,0.0,0.00953,0.04764,0.92378,0.00953,0.00953,
0.0,0.91418,0.06242,0.0078,0.0078,0.0078,0.0,0.84999,0.08768,0.03879,0.01577,0.00777,0.0,0.0159,0.06651,0.78073,0.12063,0.01624,0.0,0.91418,0.06242,0.0078,0.0078,0.0078,0.0,0.91418,0.06242,0.0078,0.0078,0.0078,0.08027,0.26796,0.22816,0.23415,0.15117,0.03829,0.08027,0.26796,0.22816,0.23415,0.15117,0.03829,0.99999,0.0,0.0,0.0,0.0,0.0,0.06547,0.29691,0.23102,0.23077,0.141,0.03483,0.0,0.91418,0.06242,0.0078,0.0078,0.0078,0.06547,0.29691,0.23102,0.23077,0.141,0.03483,0.0,0.00901,0.06309,0.88284,0.03605,0.00901,
0.0,0.92083,0.05542,0.00792,0.00792,0.00792,0.0,0.85738,0.0798,0.03939,0.01566,0.00778,0.0,0.01594,0.05272,0.84541,0.06953,0.01641,0.0,0.92083,0.05542,0.00792,0.00792,0.00792,0.0,0.92083,0.05542,0.00792,0.00792,0.00792,0.08079,0.26833,0.22579,0.23486,0.15235,0.03789,0.08079,0.26833,0.22579,0.23486,0.15235,0.03789,0.99999,0.0,0.0,0.0,0.0,0.0,0.06589,0.29748,0.22826,0.23179,0.14197,0.03461,0.0,0.92083,0.05542,0.00792,0.00792,0.00792,0.06589,0.29748,0.22826,0.23179,0.14197,0.03461,0.0,0.00962,0.0481,0.90381,0.02886,0.00962,
0.0,0.91582,0.06122,0.00765,0.00765,0.00765,0.0,0.86637,0.07421,0.03502,0.01671,0.00769,0.0,0.01539,0.06445,0.79826,0.10587,0.01602,0.0,0.91582,0.06122,0.00765,0.00765,0.00765,0.0,0.91582,0.06122,0.00765,0.00765,0.00765,0.08476,0.26029,0.23123,0.22722,0.16036,0.03614,0.08476,0.26029,0.23123,0.22722,0.16036,0.03614,0.99999,0.0,0.0,0.0,0.0,0.0,0.06916,0.28907,0.23453,0.2241,0.15,0.03315,0.0,0.91582,0.06122,0.00765,0.00765,0.00765,0.06916,0.28907,0.23453,0.2241,0.15,0.03315,0.0,0.00827,0.05787,0.85946,0.06614,0.00827,
0.0,0.93539,0.04038,0.00808,0.00808,0.00808,0.0,0.88536,0.05598,0.03301,0.01764,0.008,0.0,0.01473,0.11159,0.73304,0.12544,0.0152,0.0,0.93539,0.04038,0.00808,0.00808,0.00808,0.0,0.93539,0.04038,0.00808,0.00808,0.00808,0.0855,0.25979,0.23276,0.22111,0.16544,0.03541,0.0855,0.25979,0.23276,0.22111,0.16544,0.03541,0.99999,0.0,0.0,0.0,0.0,0.0,0.06976,0.28914,0.23558,0.21783,0.15512,0.03257,0.0,0.93539,0.04038,0.00808,0.00808,0.00808,0.06976,0.28914,0.23558,0.21783,0.15512,0.03257,0.0,0.00725,0.10873,0.78979,0.08698,0.00725,
0.0,0.95212,0.02394,0.00798,0.00798,0.00798,0.0,0.90106,0.04117,0.03262,0.01721,0.00793,0.0,0.01505,0.11195,0.74379,0.11382,0.01538,0.0,0.95212,0.02394,0.00798,0.00798,0.00798,0.0,0.95212,0.02394,0.00798,0.00798,0.00798,0.08623,0.26037,0.23469,0.22118,0.16282,0.0347,0.08623,0.26037,0.23469,0.22118,0.16282,0.0347,0.99999,0.0,0.0,0.0,0.0,0.0,0.07036,0.29021,0.23747,0.21736,0.15259,0.03201,0.0,0.95212,0.02394,0.00798,0.00798,0.00798,0.07036,0.29021,0.23747,0.21736,0.15259,0.03201,0.0,0.00758,0.11367,0.79539,0.07578,0.00758,
0.0,0.93583,0.0401,0.00802,0.00802,0.00802,0.0,0.89043,0.05195,0.03185,0.01737,0.0084,0.0,0.01451,0.11222,0.71391,0.14066,0.0187,0.0,0.93583,0.0401,0.00802,0.00802,0.00802,0.0,0.93583,0.0401,0.00802,0.00802,0.00802,0.08818,0.25562,0.23332,0.21772,0.16124,0.04392,0.08818,0.25562,0.23332,0.21772,0.16124,0.04392,0.99999,0.0,0.0,0.0,0.0,0.0,0.07209,0.28476,0.23647,0.21454,0.15155,0.0406,0.0,0.93583,0.0401,0.00802,0.00802,0.00802,0.07209,0.28476,0.23647,0.21454,0.15155,0.0406,0.0,0.00704,0.11271,0.77458,0.09862,0.00704,
0.0,0.96592,0.00852,0.00852,0.00852,0.00852,0.0,0.92025,0.0225,0.0314,0.01754,0.00831,0.0,0.01481,0.11051,0.72043,0.13702,0.01723,0.0,0.96592,0.00852,0.00852,0.00852,0.00852,0.0,0.96592,0.00852,0.00852,0.00852,0.00852,0.09047,0.26013,0.23062,0.21462,0.15959,0.04458,0.09047,0.26013,0.23062,0.21462,0.15959,0.04458,1.0,0.0,0.0,0.0,0.0,0.0,0.07397,0.29017,0.23356,0.21088,0.15046,0.04096,0.0,0.96592,0.00852,0.00852,0.00852,0.00852,0.07397,0.29017,0.23356,0.21088,0.15046,0.04096,0.0,0.00725,0.11598,0.7753,0.09423,0.00725,
0.0,0.96388,0.00903,0.00903,0.00903,0.00903,0.0,0.86544,0.06401,0.04316,0.01881,0.00859,0.0,0.01541,0.10919,0.72678,0.13365,0.01496,0.0,0.96388,0.00903,0.00903,0.00903,0.00903,0.0,0.96388,0.00903,0.00903,0.00903,0.00903,0.09721,0.25442,0.22963,0.21972,0.16051,0.03851,0.09721,0.25442,0.22963,0.21972,0.16051,0.03851,1.0,0.0,0.0,0.0,0.0,0.0,0.0796,0.28438,0.23268,0.21627,0.15171,0.03536,0.0,0.96388,0.00903,0.00903,0.00903,0.00903,0.0796,0.28438,0.23268,0.21627,0.15171,0.03536,0.0,0.0072,0.10795,0.79131,0.08636,0.0072,
0.0,0.95861,0.01655,0.00828,0.00828,0.00828,0.0,0.88067,0.05283,0.04093,0.01757,0.008,0.0,0.01526,0.11042,0.72176,0.13729,0.01528,0.0,0.95861,0.01655,0.00828,0.00828,0.00828,0.0,0.95861,0.01655,0.00828,0.00828,0.00828,0.09774,0.25126,0.23492,0.21752,0.16034,0.03822,0.09774,0.25126,0.23492,0.21752,0.16034,0.03822,1.0,0.0,0.0,0.0,0.0,0.0,0.08003,0.28067,0.23878,0.21421,0.15119,0.03512,0.0,0.95861,0.01655,0.00828,0.00828,0.00828,0.08003,0.28067,0.23878,0.21421,0.15119,0.03512,0.0,0.0,0.0,1.0,0.0,0.0,
0.0,0.95704,0.00859,0.01718,0.00859,0.00859,0.0,0.83208,0.08946,0.05135,0.01871,0.00841,0.0,0.02742,0.10076,0.77155,0.08515,0.01512,0.0,0.95704,0.00859,0.01718,0.00859,0.00859,0.0,0.95704,0.00859,0.01718,0.00859,0.00859,0.09826,0.24938,0.23112,0.22314,0.16019,0.03792,0.09826,0.24938,0.23112,0.22314,0.16019,0.03792,1.0,0.0,0.0,0.0,0.0,0.0,0.08046,0.27884,0.23467,0.21954,0.15159,0.0349,0.0,0.95704,0.00859,0.01718,0.00859,0.00859,0.08046,0.27884,0.23467,0.21954,0.15159,0.0349,0.0,0.0,0.0,1.0,0.0,0.0,
0.0,0.95852,0.01659,0.0083,0.0083,0.0083,0.0,0.84271,0.08605,0.0434,0.01935,0.00848,0.0,0.0173,0.08095,0.78007,0.10002,0.02166,0.0,0.95852,0.01659,0.0083,0.0083,0.0083,0.0,0.95852,0.01659,0.0083,0.0083,0.0083,0.09987,0.24586,0.22896,0.22064,0.16667,0.038,0.09987,0.24586,0.22896,0.22064,0.16667,0.038,1.0,0.0,0.0,0.0,0.0,0.0,0.08176,0.27513,0.23286,0.21708,0.15795,0.03523,0.0,0.95852,0.01659,0.0083,0.0083,0.0083,0.08176,0.27513,0.23286,0.21708,0.15795,0.03523,0.0,0.007,0.07695,0.81113,0.09094,0.01399,
0.0,0.9647,0.00882,0.00882,0.00882,0.00882,0.0,0.8746,0.07061,0.02809,0.0184,0.00831,0.0,0.01673,0.09244,0.73959,0.13681,0.01443,0.0,0.9647,0.00882,0.00882,0.00882,0.00882,0.0,0.9647,0.00882,0.00882,0.00882,0.00882,0.1029,0.24734,0.2287,0.2098,0.17621,0.03506,0.1029,0.24734,0.2287,0.2098,0.17621,0.03506,1.0,0.0,0.0,0.0,0.0,0.0,0.08438,0.27648,0.23296,0.20626,0.16734,0.03258,0.0,0.9647,0.00882,0.00882,0.00882,0.00882,0.08438,0.27648,0.23296,0.20626,0.16734,0.03258,0.0,0.00645,0.09035,0.76768,0.12907,0.00645,
0.0,0.96305,0.00924,0.00924,0.00924,0.00924,0.0,0.82125,0.11851,0.03269,0.01875,0.0088,0.0,0.0171,0.06978,0.76746,0.13161,0.01405,0.0,0.96305,0.00924,0.00924,0.00924,0.00924,0.0,0.96305,0.00924,0.00924,0.00924,0.00924,0.10314,0.24078,0.22753,0.21816,0.16114,0.04924,0.10314,0.24078,0.22753,0.21816,0.16114,0.04924,1.0,0.0,0.0,0.0,0.0,0.0,0.08458,0.26991,0.23172,0.21473,0.1544,0.04466,0.0,0.96305,0.00924,0.00924,0.00924,0.00924,0.08458,0.26991,0.23172,0.21473,0.1544,0.04466,0.0,0.00695,0.06946,0.79161,0.12504,0.00695,
0.0,0.963,0.00925,0.00925,0.00925,0.00925,0.0,0.8004,0.13636,0.03557,0.01871,0.00895,0.0,0.01747,0.0388,0.80486,0.1243,0.01457,0.0,0.963,0.00925,0.00925,0.00925,0.00925,0.0,0.963,0.00925,0.00925,0.00925,0.00925,0.10455,0.23504,0.2286,0.22544,0.15813,0.04825,0.10455,0.23504,0.2286,0.22544,0.15813,0.04825,1.0,0.0,0.0,0.0,0.0,0.0,0.08571,0.26415,0.23248,0.22224,0.15146,0.04396,0.0,0.963,0.00925,0.00925,0.00925,0.00925,0.08571,0.26415,0.23248,0.22224,0.15146,0.04396,0.0,0.00741,0.03705,0.82958,0.11855,0.00741,
0.0,0.96341,0.00915,0.00915,0.00915,0.00915,0.0,0.78976,0.1489,0.03515,0.01744,0.00875,0.0,0.01811,0.01076,0.85362,0.10191,0.0156,0.0,0.96341,0.00915,0.00915,0.00915,0.00915,0.0,0.96341,0.00915,0.00915,0.00915,0.00915,0.10647,0.23465,0.22568,0.22987,0.15438,0.04894,0.10647,0.23465,0.22568,0.22987,0.15438,0.04894,1.0,0.0,0.0,0.0,0.0,0.0,0.08731,0.26376,0.22963,0.22729,0.14731,0.0447,0.0,0.96341,0.00915,0.00915,0.00915,0.00915,0.08731,0.26376,0.22963,0.22729,0.14731,0.0447,0.0,0.00807,0.00807,0.89513,0.08067,0.00807,
